,Y4Z2,Y2Z4,Y5Z0,Y0Z5,Y0Z3,Y3Z0,Y5Z4,Y4Z5,Y3Z1,Y1Z3,Y0Z2,Y2Z0,Y2Z1,Y1Z2,Y4Z0,Y0Z4,Y5Z3,Y3Z5,Y4Z3,Y3Z4,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y5Z2,Y2Z5,X2Y3,standard_y,Y5,X5Y3,X5Y2,X3Y0,X2Y5,X2Y4,X1Y2,Y4,Y2,Y1,Y0,X5Y0,X4Y5,X4Y2,X3Y1,X2Y0,X1Y3,X0Y5,X0Y4,X5Y1,X3Y5,X3Y4,X1Y4,X1Y0,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
6,2.2325838809011766e-05,1.1291344318298917e-05,1.3970160512893891e-08,4.09786735866423e-09,7.25709022700158e-09,9.108427978671512e-10,1.4651398111650542e-08,2.2307786789162618e-05,7.563384867607324e-09,6.355140798489603e-09,3.787668689503112e-09,1.4933734818843849e-05,1.682933758663317e-05,9.350853980774655e-09,2.2152773031855305e-05,3.614515266527244e-09,6.718666255791479e-10,7.646507450577705e-10,4.2675367432654066e-05,1.4786539480280224e-09,8.374279636961986e-09,7.1584682894600025e-09,1.0610286509790468e-09,1.622967736999044e-05,4.150080997937968e-05,8.825598708716646e-09,7.190712955097126e-10,8.324668758375786e-09,1.4502948710996323e-08,1.3689343715189839e-05,0.0,3.387718198710925e-21,4.1359030627651384e-25,0.0,2.524354896707238e-29,0.0,0.0,6.938893903907228e-18,5.048709793414476e-29,0.0,3.3881317890172014e-21,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,6.938893903907228e-18,1.3877787807814457e-17,0.0,0.0,2.168404344971009e-19,5.048709793414476e-29,9.244463733058732e-33,6.162975822039155e-33,0.0,1.5146129380243427e-28,9.734974015769856e-34,1.7228045205651446e-33,0.00011598708339313102,7.459631581815033e-13,1.5610916779637222e-16,2.43513696778617e-12,0.0,9.0627719821481e-14,0.05231085425921861,9.495811214293446e-13,1.2185214311470025e-17,7.843968364978983e-13,0.27032913234113654,1.0783470485338915e-12,0.0003737809028327155,3.4102624037057604e-13,2.0535596135257093e-16,7.39416393641269e-13,6.648719146877885e-16,0.0,0.0,2.0679515313825692e-25,4.1359030627651384e-25,2.0679515313825692e-25,2.524354896707238e-29,7.131189282709967e-09,1.0164395367051604e-20,6.776263578034403e-21,1.6940658945086007e-21,0.0,3.3881317890172014e-21,1.0097419586828951e-28,0.0,7.573064690121713e-29,1.1834173302650925e-12,9.049858732981502e-05,0.0,1.6543612251060553e-24,1.6543612251060553e-24,3.308722450212111e-24,0.0,0.0,1.9183842263269147e-16,2.474319982061628e-12,2.441726651942296e-08,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.0,0.0,0.0,1.2056462232936256e-14,0.054118405416174784,2.924340662494382e-13,2.546031344350447e-05,0.0,2.481541837659083e-24,1.2407709188295415e-24,8.271806125530277e-25,8.271806125530277e-25,2.465190328815662e-32,7.605561896626836e-17,2.886818320273795e-13,0.27032913234113654,2.240086065790842e-12,1.8994799654839505e-08,4.1359030627651384e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,0.0,0.0,0.005573993915944727,5.150005339911334e-13,7.355913340221436e-17,9.327973677013027e-13,5.527099372488676e-16,8.098257080027175e-09
7,0.00022800277984206028,5.91511158902544e-05,1.284264450072086e-08,7.67688216446592e-08,7.517736167797208e-08,9.172982662429074e-08,9.454972308869534e-09,0.00022377816009956641,9.354341364889932e-08,1.132494149740623e-07,8.148118596595147e-08,5.6373830183133376e-05,5.6967909135095994e-05,1.1329106554439058e-07,0.00022319549603185115,8.083067360411415e-08,1.5930792886610706e-08,8.668258445935502e-08,0.00022195741043217452,9.403542563290743e-08,1.0744473447985394e-07,7.20150519248466e-08,9.120728959807516e-08,5.712995508994994e-05,0.00021944685846882547,1.0809669057525428e-07,1.677672246534823e-08,1.0744487782897489e-07,1.0698118374239917e-08,5.525720493597864e-05,1.6155871338926322e-27,1.352109429279179e-20,1.6543612251060553e-24,3.1554436208840472e-30,0.0,3.1554436208840472e-30,0.0,3.469446951953614e-18,2.0194839173657902e-28,1.3552527156068805e-20,0.0,6.617444900424222e-24,1.3234889800848443e-23,4.336808689942018e-19,3.2311742677852644e-27,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,1.1832913578315177e-30,3.1554436208840472e-30,0.0,3.0292258760486853e-28,3.512896218562318e-31,2.4035605705952703e-31,6.044971701132065e-05,9.37622105470889e-12,6.064495872675251e-14,2.905003130466481e-11,1.3234889800848443e-23,1.2055113690790271e-11,0.05169275684358221,2.828501557346473e-11,2.11163693903678e-14,3.731231880162251e-12,0.0007106088007494287,4.537116635424657e-12,0.0015238553945466048,8.245948467592657e-11,5.249744324070451e-15,1.2327863096470878e-11,1.746916751942694e-14,0.0,1.3234889800848443e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,3.2311742677852644e-27,2.3666909956841462e-07,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,0.0,8.077935669463161e-28,0.0,2.435410763463168e-11,3.346673516026378e-05,0.0,0.0,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,6.056795316736364e-14,3.0928610011488055e-11,5.512359844849448e-08,5.082197683525802e-21,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,2.0448348288451606e-11,0.05165861763010471,2.8803619910656835e-11,2.6514922535592105e-05,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,8.201881317268408e-15,3.792483608823477e-12,0.0006365207831878913,5.811087675528296e-12,6.738105958473841e-08,6.617444900424222e-24,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0017461061612156926,9.45055848583613e-11,1.117504838152419e-15,6.57309256126739e-12,1.3611732090523141e-14,1.0888555786310869e-07
8,9.061223286696065e-06,4.053578155390702e-05,4.818994374556228e-07,4.282590045050611e-07,4.229575456308305e-07,2.8485515187463905e-08,4.817214016314993e-07,2.3042441056855708e-07,2.988793327657815e-08,5.22028210376595e-08,4.309433341730207e-07,7.286514177661663e-05,5.1620664089060636e-05,5.248337936552581e-08,1.816269000685985e-07,4.3334291781113853e-07,4.904449263491837e-07,3.090008878418618e-08,2.1486146044994255e-05,2.9149717292133192e-08,5.4954803217293046e-08,4.1644233741907336e-07,3.0567909900921495e-08,5.160956052872999e-05,2.1172431499860718e-05,5.365059606842995e-08,4.826329433289306e-07,5.129025654205502e-08,4.7607494441266915e-07,6.895572680977037e-05,1.6155871338926322e-27,1.1921326988114235e-20,5.293955920339377e-23,0.0,3.2311742677852644e-27,0.0,3.2311742677852644e-27,6.505213034913027e-19,0.0,1.6940658945086007e-21,1.0164395367051604e-20,0.0,0.0,3.049318610115481e-20,3.2311742677852644e-27,4.336808689942018e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,0.0,9.860761315262648e-32,0.0,2.0194839173657902e-28,4.0389678347315804e-28,9.860761315262648e-32,1.4544622940012405e-30,6.610027976407572e-05,2.6552301458511795e-11,5.917254678427175e-14,1.6642430071022231e-12,9.926167350636332e-24,8.305161299603569e-11,4.04080896737313e-05,2.0721554757170378e-11,1.4535150541859483e-14,1.0780340775462828e-11,0.004527112615701824,2.590768593201494e-12,0.0026408299079528214,9.118253898676949e-11,3.426391769843882e-14,3.7687713435808396e-11,7.729791858940245e-14,2.6469779601696886e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0,0.0,0.0,1.4585353332225467e-07,8.470329472543003e-22,1.6940658945086007e-21,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,2.6890097793064952e-11,2.7990678569147142e-05,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,6.617444900424222e-24,8.077935669463161e-28,5.1545596696862365e-14,5.603965959511147e-13,4.459225764905226e-08,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,0.0,1.6155871338926322e-27,7.093405861607294e-11,0.0003136906650231965,2.3042876684842163e-11,3.820827486084007e-05,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,2.9582283945787943e-31,2.200634264305153e-14,7.903226800622183e-12,0.004116565831601542,7.325110331132852e-12,7.596794637594128e-08,0.0,0.0,2.6469779601696886e-23,1.3234889800848443e-23,0.0,1.5777218104420236e-30,1.6155871338926322e-27,0.0037070428608737224,7.603013360149047e-11,3.81990728253568e-14,5.66676266833879e-11,4.6718351352544844e-14,1.677400714357652e-07
9,7.565171755217041e-07,3.679754048580875e-07,8.58421976919506e-08,3.809880239949627e-08,3.8562964803703004e-08,1.4203716693343913e-08,8.668250591463596e-08,6.990980838390977e-07,1.4423084513492035e-08,1.5950917074386468e-08,3.7867888376069125e-08,3.859342102876136e-07,3.452081204141897e-07,1.5975129837089205e-08,7.001269668343991e-07,3.4575595750816004e-08,8.517332604995554e-08,1.4061904106911185e-08,7.29921201770968e-07,1.4632252748997045e-08,1.5379517476363585e-08,4.415236785730925e-08,1.4004696135667895e-08,3.412875495284116e-07,7.60689115565606e-07,1.4263974639945317e-08,8.687952723961339e-08,1.5392409020373665e-08,8.408387051647112e-08,3.5819875489902796e-07,3.1554436208840472e-30,5.1285197978287716e-23,0.0,9.860761315262648e-32,0.0,7.888609052210118e-31,2.524354896707238e-29,1.0842021724855044e-19,3.944304526105059e-31,5.293955920339377e-23,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,1.6263032587282567e-19,2.524354896707238e-29,0.0,9.860761315262648e-32,0.0,7.888609052210118e-31,6.471124613141112e-32,4.622231866529366e-32,2.032995579477345e-06,5.091140501038276e-14,1.1427120529180974e-14,5.0491614595129334e-14,0.0,1.6985297682612058e-13,0.002012368623352155,9.545810591488785e-15,1.7201519845633318e-15,4.093532221309671e-15,4.57874239184906e-05,1.702396947714841e-14,0.004510035918871672,9.187270876056667e-13,3.137521183344081e-15,2.8072705202533713e-14,2.0271733245531726e-15,2.6469779601696886e-23,2.6469779601696886e-23,0.0,2.6469779601696886e-23,2.6469779601696886e-23,1.262177448353619e-29,2.471513836977732e-07,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,1.0587911840678754e-22,1.0587911840678754e-22,6.310887241768095e-30,0.0,0.0,4.726891038356019e-14,1.450273907885823e-06,8.271806125530277e-25,8.271806125530277e-25,0.0,8.271806125530277e-25,8.271806125530277e-25,3.1554436208840472e-30,1.1468115865260603e-14,6.37037461949852e-14,1.0234826848019687e-08,0.0,1.3234889800848443e-23,1.3234889800848443e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.1036141806465826e-13,0.001618570091247436,1.0004256971283035e-14,1.7405878840697856e-07,1.6543612251060553e-24,1.6543612251060553e-24,0.0,2.481541837659083e-24,8.271806125530277e-25,1.9721522630525295e-31,2.9460466226881493e-15,2.1173213824856012e-14,0.0005743962373422938,6.920215929416725e-15,2.2209374769873583e-08,1.3234889800848443e-23,0.0,0.0,2.6469779601696886e-23,0.0,7.888609052210118e-31,0.0,0.004621835989834138,7.948536612737269e-13,3.996664416131181e-15,6.448401158593843e-15,5.293148753947318e-15,1.9395570110466346e-07
10,2.5501375964067596e-07,2.246335385215103e-08,7.713674629033988e-07,1.066927928466938e-06,1.0627093298322216e-06,8.598965885186115e-10,7.723320256076186e-07,2.675931767823277e-07,9.115204778869723e-10,9.65839912145471e-10,1.06342862902832e-06,4.854208153833719e-08,3.510119122649704e-08,1.0130305556982087e-09,2.6338442361697236e-07,1.042341767939882e-06,8.039480271944439e-07,4.629512799791457e-10,1.795099088518705e-07,8.908319830867589e-10,1.7030832776556448e-09,1.0588485312220555e-06,4.0898988817358673e-10,3.296074686574168e-08,1.7432711103380895e-07,1.6507853874938514e-09,7.95309726355336e-07,1.1393434524752244e-09,7.538134079766416e-07,4.690454456509689e-08,3.1554436208840472e-30,1.0184661292059153e-23,0.0,0.0,0.0,3.944304526105059e-31,1.0097419586828951e-28,4.336808689942018e-19,0.0,1.3234889800848443e-23,3.308722450212111e-24,5.169878828456423e-26,0.0,0.0,5.048709793414476e-29,4.336808689942018e-19,5.421010862427522e-19,5.048709793414476e-29,1.0842021724855044e-19,0.0,0.0,1.9721522630525295e-31,0.0,0.0,9.860761315262648e-32,3.2047474274603605e-31,3.944304526105059e-31,1.0246545208962336e-06,1.744576511852448e-13,2.5216114992541772e-14,5.603480420120119e-17,2.0679515313825692e-25,8.5426679539693e-13,0.0006086911346645904,5.733339152491102e-15,2.382821745694604e-15,1.0513776007567509e-14,0.0005223764447849085,6.095272930805326e-16,0.0008768051645002366,2.4623858542256786e-13,1.5695460455344527e-14,1.0955024821789325e-12,1.1791029166919004e-15,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.262177448353619e-29,1.0063899148637333e-06,0.0,0.0,1.6543612251060553e-24,6.617444900424222e-24,3.308722450212111e-24,0.0,5.9164567891575885e-31,5.048709793414476e-29,3.132503231847479e-13,8.29349513117891e-08,8.271806125530277e-25,0.0,1.6543612251060553e-24,0.0,0.0,0.0,2.4504885056462518e-14,2.7746474039798257e-15,1.0090575539191053e-08,0.0,5.293955920339377e-23,5.293955920339377e-23,0.0,0.0,3.944304526105059e-31,1.0298045525058913e-12,0.0003415930227856977,5.701681759330648e-15,2.7814584721366947e-07,4.1359030627651384e-25,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,3.944304526105059e-31,4.709245181072485e-15,7.987643123888233e-15,0.0010070586102397783,2.275177928677027e-15,1.4936660494356824e-08,0.0,0.0,0.0,5.293955920339377e-23,0.0,3.944304526105059e-31,0.0,8.25965873879734e-05,2.908394270940931e-13,1.7069554820286475e-14,1.0967453390883882e-12,1.304798148687993e-14,4.043726405915068e-07
11,4.047816447851942e-07,1.2808637168033908e-07,8.208940224860998e-10,1.7835075142168572e-08,1.7779964706997264e-08,1.1729032459943229e-08,7.14453943004397e-10,3.8591444497390204e-07,1.188556803632718e-08,1.0838942314961572e-08,1.75055293122527e-08,1.3419822393177752e-07,1.2379930309809377e-07,1.0854135431313328e-08,3.8495344484911735e-07,1.736066952490018e-08,9.45511541990287e-10,1.033893821850805e-08,3.8879093784785853e-07,1.1969017833053775e-08,1.0050237949471841e-08,1.843563080050065e-08,1.1053805069011316e-08,1.181621577149082e-07,3.939163000404046e-07,8.922922894385085e-09,5.443735909037481e-10,1.0263326905191363e-08,6.698016482599933e-10,1.1538075484438747e-07,3.944304526105059e-31,5.619658286532132e-23,5.169878828456423e-26,0.0,3.1554436208840472e-30,0.0,0.0,1.0842021724855044e-19,0.0,5.293955920339377e-23,0.0,0.0,1.6543612251060553e-24,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,6.310887241768095e-30,5.421010862427522e-20,0.0,0.0,1.232595164407831e-32,0.0,0.0,9.860761315262648e-32,1.3096323621833204e-32,1.3096323621833204e-32,6.264499613527703e-07,1.1943799609870373e-15,1.4384736694257203e-15,1.2067523908605804e-14,1.6543612251060553e-24,5.511957618420608e-15,0.0011475934229166285,6.872585048816138e-15,2.09560713418847e-16,1.9849013879967734e-15,0.0007485794444511574,5.23492832052347e-15,0.0003000795608985389,6.03820015226272e-14,5.609459681637364e-16,3.818548049557959e-15,6.882364755278643e-16,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,2.3665827156630354e-30,4.562209010822158e-08,2.6469779601696886e-23,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,8.625348472266356e-16,4.59645302280705e-07,1.6543612251060553e-24,8.271806125530277e-25,2.481541837659083e-24,8.271806125530277e-25,8.271806125530277e-25,0.0,1.4328953535826277e-15,1.5853432954214775e-14,1.0122490188793523e-08,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,1.9852334701272664e-23,1.9852334701272664e-23,4.930380657631324e-32,1.0044314882548677e-14,0.0008009246006331302,6.724878247518324e-15,1.1214485030271585e-07,1.6543612251060553e-24,1.6543612251060553e-24,0.0,8.271806125530277e-25,4.1359030627651384e-24,2.465190328815662e-32,2.7525696375916046e-16,6.283440669037014e-15,1.868326684627593e-05,2.715448089056163e-15,1.8942442998367798e-08,3.308722450212111e-24,0.0,3.308722450212111e-24,3.308722450212111e-24,6.617444900424222e-24,0.0,3.1554436208840472e-30,8.382374026347781e-05,5.311432331757024e-14,7.240862651891882e-16,5.6166783386332234e-15,1.2777327198666017e-15,3.8102651848289155e-08
